source_id,source_type,source_name,source_database,source_url,search_query,download_date,download_file,license_or_terms_note,inclusion_summary,exclusion_summary,curator_note
EXTSRC-001046,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL5114_offset_300; activity_by_target_CHEMBL5114_offset_300.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL5114_offset_300.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001047,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL5114_offset_400; activity_by_target_CHEMBL5114_offset_400.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL5114_offset_400.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001048,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL5114_offset_500; activity_by_target_CHEMBL5114_offset_500.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL5114_offset_500.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001049,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL5114_offset_600; activity_by_target_CHEMBL5114_offset_600.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL5114_offset_600.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001050,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL5114_offset_700; activity_by_target_CHEMBL5114_offset_700.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL5114_offset_700.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001051,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL5114_offset_800; activity_by_target_CHEMBL5114_offset_800.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL5114_offset_800.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001052,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL5114_offset_900; activity_by_target_CHEMBL5114_offset_900.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL5114_offset_900.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001053,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL5169184_offset_0; activity_by_target_CHEMBL5169184_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL5169184_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001054,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL5336_offset_0; activity_by_target_CHEMBL5336_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL5336_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001055,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL5371_offset_0; activity_by_target_CHEMBL5371_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL5371_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001056,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL5465289_offset_0; activity_by_target_CHEMBL5465289_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL5465289_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001057,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL5465471_offset_0; activity_by_target_CHEMBL5465471_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL5465471_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001058,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL5724791_offset_0; activity_by_target_CHEMBL5724791_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL5724791_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001059,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL5725069_offset_0; activity_by_target_CHEMBL5725069_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL5725069_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001060,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL5730_offset_0; activity_by_target_CHEMBL5730_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL5730_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001061,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL5730_offset_100; activity_by_target_CHEMBL5730_offset_100.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL5730_offset_100.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001062,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL5730_offset_200; activity_by_target_CHEMBL5730_offset_200.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL5730_offset_200.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001063,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL5989_offset_0; activity_by_target_CHEMBL5989_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL5989_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001064,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL5989_offset_100; activity_by_target_CHEMBL5989_offset_100.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL5989_offset_100.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001065,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL6066509_offset_0; activity_by_target_CHEMBL6066509_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL6066509_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001066,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL6067417_offset_0; activity_by_target_CHEMBL6067417_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL6067417_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001067,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612277_offset_0; activity_by_target_CHEMBL612277_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612277_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001068,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612277_offset_100; activity_by_target_CHEMBL612277_offset_100.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612277_offset_100.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001069,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612277_offset_200; activity_by_target_CHEMBL612277_offset_200.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612277_offset_200.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001070,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612277_offset_300; activity_by_target_CHEMBL612277_offset_300.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612277_offset_300.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001071,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612277_offset_400; activity_by_target_CHEMBL612277_offset_400.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612277_offset_400.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001072,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612277_offset_500; activity_by_target_CHEMBL612277_offset_500.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612277_offset_500.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001073,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612277_offset_600; activity_by_target_CHEMBL612277_offset_600.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612277_offset_600.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001074,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612277_offset_700; activity_by_target_CHEMBL612277_offset_700.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612277_offset_700.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001075,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612277_offset_800; activity_by_target_CHEMBL612277_offset_800.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612277_offset_800.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001076,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612277_offset_900; activity_by_target_CHEMBL612277_offset_900.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612277_offset_900.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001077,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612310_offset_0; activity_by_target_CHEMBL612310_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612310_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001078,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612310_offset_100; activity_by_target_CHEMBL612310_offset_100.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612310_offset_100.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001079,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612310_offset_200; activity_by_target_CHEMBL612310_offset_200.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612310_offset_200.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001080,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612469_offset_0; activity_by_target_CHEMBL612469_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612469_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001081,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612469_offset_100; activity_by_target_CHEMBL612469_offset_100.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612469_offset_100.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001082,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612469_offset_200; activity_by_target_CHEMBL612469_offset_200.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612469_offset_200.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001083,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612469_offset_300; activity_by_target_CHEMBL612469_offset_300.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612469_offset_300.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001084,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612469_offset_400; activity_by_target_CHEMBL612469_offset_400.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612469_offset_400.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001085,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612633_offset_0; activity_by_target_CHEMBL612633_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612633_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001086,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612633_offset_100; activity_by_target_CHEMBL612633_offset_100.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612633_offset_100.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001087,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612698_offset_0; activity_by_target_CHEMBL612698_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612698_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001088,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612739_offset_0; activity_by_target_CHEMBL612739_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612739_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001089,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612845_offset_0; activity_by_target_CHEMBL612845_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612845_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001090,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612845_offset_100; activity_by_target_CHEMBL612845_offset_100.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612845_offset_100.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001091,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612845_offset_200; activity_by_target_CHEMBL612845_offset_200.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612845_offset_200.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001092,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612845_offset_300; activity_by_target_CHEMBL612845_offset_300.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612845_offset_300.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001093,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612845_offset_400; activity_by_target_CHEMBL612845_offset_400.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612845_offset_400.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001094,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612846_offset_0; activity_by_target_CHEMBL612846_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612846_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001095,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612867_offset_0; activity_by_target_CHEMBL612867_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612867_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001096,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612867_offset_100; activity_by_target_CHEMBL612867_offset_100.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612867_offset_100.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001097,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612867_offset_200; activity_by_target_CHEMBL612867_offset_200.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612867_offset_200.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001098,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612867_offset_300; activity_by_target_CHEMBL612867_offset_300.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612867_offset_300.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001099,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612867_offset_400; activity_by_target_CHEMBL612867_offset_400.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612867_offset_400.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001100,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612867_offset_500; activity_by_target_CHEMBL612867_offset_500.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612867_offset_500.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001101,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612867_offset_600; activity_by_target_CHEMBL612867_offset_600.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612867_offset_600.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001102,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612867_offset_700; activity_by_target_CHEMBL612867_offset_700.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612867_offset_700.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001103,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612867_offset_800; activity_by_target_CHEMBL612867_offset_800.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612867_offset_800.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
